datum,partei,rolling_average,sz_err,ci_higher,ci_lower
2014-01-08,AfD,0.0447527660824439,0.00955699990208558,0.0543097659845295,0.0351957661803584
2014-01-09,CDU/CSU,0.414003898997401,0.0224919346453769,0.436495833642778,0.391511964352024
2014-01-09,SPD,0.248238024507984,0.0197380207946528,0.267976045302636,0.228500003713331
2014-01-09,Grüne,0.0932603044931303,0.0132722688451541,0.106532573338284,0.0799880356479762
2014-01-09,FDP,0.0413962124025251,0.00900115948756034,0.0503973718900854,0.0323950529149647
2014-01-09,Linke,0.0920460453026365,0.0131747242851838,0.10522076958782,0.0788713210174527
2014-01-09,AfD,0.0445061269959153,0.00934132101745265,0.053847448013368,0.0351648059784627
2014-01-12,CDU/CSU,0.415815018315018,0.023588258038258,0.439403276353276,0.39222676027676
2014-01-12,SPD,0.248068783068783,0.0206857326007326,0.268754515669516,0.22738305046805
2014-01-12,Grüne,0.0935734635734636,0.0139198371998372,0.107493300773301,0.0796536263736264
2014-01-12,FDP,0.0415303215303215,0.00943642958892959,0.0509667511192511,0.0320938919413919
2014-01-12,Linke,0.0922425722425722,0.0138129232804233,0.106055495522996,0.0784296489621489
2014-01-12,AfD,0.043978428978429,0.00976086792836793,0.0537392969067969,0.0342175610500611
2014-01-13,CDU/CSU,0.414762633996937,0.0236241755997958,0.438386809596733,0.391138458397141
2014-01-13,SPD,0.250172537008678,0.0207753292496172,0.270947866258295,0.229397207759061
2014-01-13,Grüne,0.0935855028075549,0.0139465992853497,0.107532102092905,0.0796389035222052
2014-01-13,FDP,0.0415354772843287,0.00945476059213885,0.0509902378764676,0.0320807166921899
2014-01-13,Linke,0.0943603879530373,0.0139638305257785,0.108324218478816,0.0803965574272588
2014-01-13,AfD,0.0461020929045431,0.00998076671771312,0.0560828596222563,0.03612132618683
2014-01-15,CDU/CSU,0.414417370325694,0.025757630880579,0.440175001206273,0.388659739445115
2014-01-15,SPD,0.253834740651387,0.0227148021712907,0.276549542822678,0.231119938480097
2014-01-15,Grüne,0.0924209891435464,0.0151735500603136,0.10759453920386,0.0772474390832328
2014-01-15,FDP,0.0399987937273824,0.0102227515078408,0.0502215452352232,0.0297760422195416
2014-01-15,Linke,0.0933365500603136,0.0151939095295537,0.108530459589867,0.0781426405307599
2014-01-15,AfD,0.045394451145959,0.0108442509047045,0.0562387020506635,0.0345502002412545
2014-01-17,CDU/CSU,0.415900628626692,0.0257961242746615,0.441696752901354,0.390104504352031
2014-01-17,SPD,0.252347678916828,0.0226881661025145,0.275035845019342,0.229659512814313
2014-01-17,Grüne,0.0924262572533849,0.0151900664893617,0.107616323742747,0.0772361907640232
2014-01-17,FDP,0.0399987911025145,0.010233371615087,0.0502321627176016,0.0297654194874275
2014-01-17,Linke,0.0933220502901354,0.015208794729207,0.108530845019342,0.0781132555609284
2014-01-17,AfD,0.0454061895551257,0.0108562234042553,0.0562624129593811,0.0345499661508704
2014-01-19,CDU/CSU,0.413791825613079,0.0243533798365123,0.438145205449591,0.389438445776567
2014-01-19,SPD,0.254628882833787,0.0214905416893733,0.276119424523161,0.233138341144414
2014-01-19,Grüne,0.089675204359673,0.0141896098092643,0.103864814168937,0.0754855945504087
2014-01-19,FDP,0.0399989100817439,0.00966822125340599,0.0496671313351499,0.0303306888283379
2014-01-19,Linke,0.0955073569482289,0.0145004294277929,0.110007786376022,0.081006927520436
2014-01-19,AfD,0.045858310626703,0.0102801482288828,0.0561384588555858,0.0355781623978202
2014-01-21,CDU/CSU,0.41269993462628,0.0243400675528438,0.437040002179124,0.388359867073436
2014-01-21,SPD,0.254627369797342,0.0214878818914796,0.276115251688821,0.233139487905862
2014-01-21,Grüne,0.088581390281107,0.0140944857267379,0.102675876007845,0.0744869045543691
2014-01-21,FDP,0.0410928306820658,0.00983857376334713,0.0509314044454129,0.0312542569187187
2014-01-21,Linke,0.09550555676618,0.0144992808890826,0.110004837655263,0.0810062758770974
2014-01-21,AfD,0.045856395728917,0.0102785552407932,0.0561349509697102,0.0355778404881238
2014-01-22,CDU/CSU,0.413255096315691,0.0225722414438003,0.435827337759491,0.390682854871891
2014-01-22,CDU/CSU,0.413255096315691,0.0225722414438003,0.435827337759491,0.390682854871891
2014-01-22,CDU/CSU,0.413255096315691,0.0225722414438003,0.435827337759491,0.390682854871891
2014-01-22,CDU/CSU,0.413255096315691,0.0225722414438003,0.435827337759491,0.390682854871891
2014-01-22,SPD,0.251181036095007,0.0198736562558444,0.271054692350851,0.231307379839162
2014-01-22,SPD,0.251181036095007,0.0198736562558444,0.271054692350851,0.231307379839162
2014-01-22,SPD,0.251181036095007,0.0198736562558444,0.271054692350851,0.231307379839162
2014-01-22,SPD,0.251181036095007,0.0198736562558444,0.271054692350851,0.231307379839162
2014-01-22,Grüne,0.0921329717598653,0.013228538432766,0.105361510192631,0.0789044333270993
2014-01-22,Grüne,0.0921329717598653,0.013228538432766,0.105361510192631,0.0789044333270993
2014-01-22,Grüne,0.0921329717598653,0.013228538432766,0.105361510192631,0.0789044333270993
2014-01-22,Grüne,0.0921329717598653,0.013228538432766,0.105361510192631,0.0789044333270993
2014-01-22,FDP,0.0423405648026931,0.00918424256592482,0.0515248073686179,0.0331563222367683
2014-01-22,FDP,0.0423405648026931,0.00918424256592482,0.0515248073686179,0.0331563222367683
2014-01-22,FDP,0.0423405648026931,0.00918424256592482,0.0515248073686179,0.0331563222367683
2014-01-22,FDP,0.0423405648026931,0.00918424256592482,0.0515248073686179,0.0331563222367683
2014-01-22,Linke,0.0951687862352721,0.0134054236020198,0.108574209837292,0.0817633626332523
2014-01-22,Linke,0.0951687862352721,0.0134054236020198,0.108574209837292,0.0817633626332523
2014-01-22,Linke,0.0951687862352721,0.0134054236020198,0.108574209837292,0.0817633626332523
2014-01-22,Linke,0.0951687862352721,0.0134054236020198,0.108574209837292,0.0817633626332523
2014-01-22,AfD,0.0421554142509819,0.00917694127548158,0.0513323555264634,0.0329784729755003
2014-01-22,AfD,0.0421554142509819,0.00917694127548158,0.0513323555264634,0.0329784729755003
2014-01-22,AfD,0.0421554142509819,0.00917694127548158,0.0513323555264634,0.0329784729755003
2014-01-22,AfD,0.0421554142509819,0.00917694127548158,0.0513323555264634,0.0329784729755003
2014-01-26,CDU/CSU,0.413118896156258,0.0220283549861124,0.435147251142371,0.391090541170146
2014-01-26,SPD,0.251550040318968,0.0193990762476481,0.270949116566616,0.23215096407132
2014-01-26,Grüne,0.0941089508108592,0.0130318421288415,0.107140792939701,0.0810771086820177
2014-01-26,FDP,0.0447262790072574,0.00916201146850641,0.0538882904757638,0.035564267538751
2014-01-26,Linke,0.0928872860854762,0.0129596944718215,0.105846980557298,0.0799275916136547
2014-01-26,AfD,0.04,0.00876548606755667,0.0487654860675567,0.0312345139324433
2014-01-27,CDU/CSU,0.413115267585466,0.022016043493825,0.435131311079291,0.391099224091641
2014-01-27,SPD,0.252497762663326,0.0194078047252551,0.271905567388581,0.233089957938071
2014-01-27,Grüne,0.0931779130123501,0.0129697646321819,0.106147677644532,0.0802081483801683
2014-01-27,FDP,0.0456586719169501,0.00924743422230177,0.0549061061392518,0.0364112376946483
2014-01-27,Linke,0.0919518525147664,0.012895487739395,0.104847340254161,0.0790563647753714
2014-01-27,AfD,0.04,0.00875945677465545,0.0487594567746555,0.0312405432253446
2014-01-29,CDU/CSU,0.41535487335541,0.0220319645574152,0.437386837912826,0.393322908797995
2014-01-29,SPD,0.252499776246308,0.0194080658730869,0.271907842119395,0.233091710373221
2014-01-29,Grüne,0.0954166293743847,0.0130840794773114,0.108500708851696,0.0823325498970733
2014-01-29,FDP,0.0434189564127808,0.00905491542110445,0.0524738718338853,0.0343640409916764
2014-01-29,Linke,0.0897118052447865,0.012774666606999,0.102486471851786,0.0769371386377875
2014-01-29,AfD,0.04,0.0087595533876309,0.0487595533876309,0.0312404466123691
2014-01-31,CDU/CSU,0.416546844041891,0.0225032361543542,0.439050080196245,0.394043607887537
2014-01-31,CDU/CSU,0.416546844041891,0.0225032361543542,0.439050080196245,0.394043607887537
2014-01-31,CDU/CSU,0.416546844041891,0.0225032361543542,0.439050080196245,0.394043607887537
2014-01-31,CDU/CSU,0.416546844041891,0.0225032361543542,0.439050080196245,0.394043607887537
2014-01-31,SPD,0.252773846589301,0.0198374695726012,0.272611316161902,0.2329363770167
2014-01-31,SPD,0.252773846589301,0.0198374695726012,0.272611316161902,0.2329363770167
2014-01-31,SPD,0.252773846589301,0.0198374695726012,0.272611316161902,0.2329363770167
2014-01-31,SPD,0.252773846589301,0.0198374695726012,0.272611316161902,0.2329363770167
2014-01-31,Grüne,0.0968497028021511,0.013454173035192,0.110303875837343,0.0833955297669591
2014-01-31,Grüne,0.0968497028021511,0.013454173035192,0.110303875837343,0.0833955297669591
2014-01-31,Grüne,0.0968497028021511,0.013454173035192,0.110303875837343,0.0833955297669591
2014-01-31,Grüne,0.0968497028021511,0.013454173035192,0.110303875837343,0.0833955297669591
2014-01-31,FDP,0.0436041135956222,0.0092528257382772,0.0528569393338994,0.034351287857345
2014-01-31,FDP,0.0436041135956222,0.0092528257382772,0.0528569393338994,0.034351287857345
2014-01-31,FDP,0.0436041135956222,0.0092528257382772,0.0528569393338994,0.034351287857345
2014-01-31,FDP,0.0436041135956222,0.0092528257382772,0.0528569393338994,0.034351287857345
2014-01-31,Linke,0.0890433059722615,0.0129710255684499,0.102014331540711,0.0760722804038117
2014-01-31,Linke,0.0890433059722615,0.0129710255684499,0.102014331540711,0.0760722804038117
2014-01-31,Linke,0.0890433059722615,0.0129710255684499,0.102014331540711,0.0760722804038117
2014-01-31,Linke,0.0890433059722615,0.0129710255684499,0.102014331540711,0.0760722804038117
2014-01-31,AfD,0.04,0.00894146806302481,0.0489414680630248,0.0310585319369752
2014-01-31,AfD,0.04,0.00894146806302481,0.0489414680630248,0.0310585319369752
2014-01-31,AfD,0.04,0.00894146806302481,0.0489414680630248,0.0310585319369752
2014-01-31,AfD,0.04,0.00894146806302481,0.0489414680630248,0.0310585319369752
2014-02-02,CDU/CSU,0.419122703023118,0.023127102351314,0.442249805374432,0.395995600671804
2014-02-02,SPD,0.250165975103734,0.020317919383521,0.270483894487256,0.229848055720213
2014-02-02,Grüne,0.0971724955542383,0.0138266577751433,0.110999153329382,0.083345837779095
2014-02-02,FDP,0.0410353685042482,0.00928627543963644,0.0503216439438846,0.0317490930646117
2014-02-02,Linke,0.0912655601659751,0.0134477129025884,0.104713273068564,0.0778178472633867
2014-02-02,AfD,0.04,0.00918480932622011,0.0491848093262201,0.0308151906737799
2014-02-03,CDU/CSU,0.420166749134092,0.0231552686788718,0.443322017812964,0.39701148045522
2014-02-03,SPD,0.247054923305294,0.0202627144977734,0.267317637803068,0.226792208807521
2014-02-03,Grüne,0.0971761504205839,0.0138390925284513,0.111015242949035,0.0833370578921326
2014-02-03,FDP,0.0410286986640277,0.00929313112320633,0.050321829787234,0.0317355675408214
2014-02-03,Linke,0.0902389905987135,0.0133962355269668,0.10363522612568,0.0768427550717467
2014-02-03,AfD,0.04,0.00919231865413162,0.0491923186541316,0.0308076813458684
2014-02-05,CDU/CSU,0.420166732634079,0.02315489115377,0.443321623787849,0.397011841480309
2014-02-05,SPD,0.249529982188799,0.020321783099149,0.269851765287948,0.22920819908965
2014-02-05,Grüne,0.0947006728676034,0.0137126222046309,0.108413295072234,0.0809880506629725
2014-02-05,FDP,0.0410285968731447,0.00929297150207797,0.0503215683752226,0.0317356253710667
2014-02-05,Linke,0.0902389669503265,0.0133960191965169,0.103634986146843,0.0768429477538096
2014-02-05,AfD,0.04,0.0091921690085098,0.0491921690085098,0.0308078309914902
2014-02-06,CDU/CSU,0.418713304478735,0.0226744081671058,0.441387712645841,0.39603889631163
2014-02-06,SPD,0.250535378246142,0.0199245878810689,0.270459966127211,0.230610790365073
2014-02-06,Grüne,0.0944697967632668,0.0134271151674821,0.107896911930749,0.0810426815957847
2014-02-06,FDP,0.0409780767783214,0.00910225159954836,0.0500803283778698,0.0318758251787731
2014-02-06,Linke,0.0911813135114791,0.0132128838916071,0.104394197403086,0.077968429619872
2014-02-06,AfD,0.0414452389913436,0.00916537636432066,0.0506106153556643,0.032279862627023
2014-02-09,CDU/CSU,0.418714030468309,0.0226686787662216,0.441382709234531,0.396045351702088
2014-02-09,SPD,0.250535076170773,0.0199168525484296,0.270451928719203,0.230618223622343
2014-02-09,Grüne,0.0966310889599398,0.0135451561030656,0.110176245063005,0.0830859328568742
2014-02-09,FDP,0.0409775249200677,0.0090994771487681,0.0500770020688358,0.0318780477712996
2014-02-09,Linke,0.0890224750799323,0.0130868506676697,0.102109325747602,0.0759356244122626
2014-02-09,AfD,0.041444423547113,0.0091625662967839,0.0506069898438969,0.0322818572503291
2014-02-11,CDU/CSU,0.417714017815284,0.0226267613689639,0.440340779184248,0.39508725644632
2014-02-11,SPD,0.252511954992968,0.0199348166901078,0.272446771683075,0.23257713830286
2014-02-11,Grüne,0.0966263478668542,0.0135246029067042,0.110150950773558,0.08310174496015
2014-02-11,FDP,0.04,0.00899011251758087,0.0489901125175809,0.0310098874824191
2014-02-11,Linke,0.09,0.0131271879981247,0.103127187998125,0.0768728120018753
2014-02-11,AfD,0.0434186591654946,0.00933451007969995,0.0527531692451946,0.0340841490857947
2014-02-12,CDU/CSU,0.415368095282753,0.0226133048860546,0.437981400168808,0.392754790396699
2014-02-12,SPD,0.252514301791241,0.0199377632936322,0.272452065084873,0.232576538497609
2014-02-12,Grüne,0.0966257150895621,0.0135272812529307,0.110152996342493,0.0830984338366314
2014-02-12,FDP,0.04,0.0089903582481478,0.0489903582481478,0.0310096417518522
2014-02-12,Linke,0.0923454937634812,0.0132565497514771,0.105602043514958,0.0790889440120041
2014-02-12,AfD,0.0434193003845072,0.00933482040701491,0.0527541207915221,0.0340844799774923
2014-02-16,CDU/CSU,0.413184186046512,0.0224957897674419,0.435679975813953,0.39068839627907
2014-02-16,SPD,0.250272558139535,0.0197951739534884,0.270067732093023,0.230477384186047
2014-02-16,Grüne,0.0988744186046512,0.0135814455813953,0.112455864186047,0.0852929730232558
2014-02-16,FDP,0.04,0.00894910325581395,0.048949103255814,0.031050896744186
2014-02-16,Linke,0.0945479069767442,0.0133193990697674,0.107867306046512,0.0812285079069768
2014-02-16,AfD,0.045613023255814,0.00948626046511628,0.0550992837209302,0.0361267627906977
2014-02-17,CDU/CSU,0.413186557438093,0.0225047384099795,0.435691295848073,0.390681819028114
2014-02-17,SPD,0.248308508657606,0.0197548817724818,0.268063390430087,0.228553626885124
2014-02-17,Grüne,0.0978989015080991,0.0135274529882703,0.111426354496369,0.0843714485198287
2014-02-17,FDP,0.04,0.00895345559486129,0.0489534555948613,0.0310465444051387
2014-02-17,Linke,0.0955296965183392,0.0133847998510519,0.108914496369391,0.0821448966672873
2014-02-17,AfD,0.045609756097561,0.00949031279091417,0.0551000688884751,0.0361194433066468
2014-02-19,CDU/CSU,0.410857302429489,0.0224858065717211,0.43334310900121,0.388371495857768
2014-02-19,SPD,0.248307735269478,0.0197522721772317,0.268060007446709,0.228555463092246
2014-02-19,Grüne,0.0978990970864749,0.0135272884669087,0.111426385553384,0.0843718086195662
2014-02-19,FDP,0.04,0.00895333705668807,0.0489533370566881,0.0310466629433119
2014-02-19,Linke,0.095530112631481,0.0133846486083962,0.108914761239877,0.0821454640230848
2014-02-19,AfD,0.0479381923112725,0.0096904347016662,0.0576286270129387,0.0382477576096063
2014-02-21,CDU/CSU,0.410876883020271,0.0224766291612423,0.433353512181514,0.388400253859029
2014-02-21,SPD,0.247175934535987,0.0197071712851032,0.26688310582109,0.227468763250883
2014-02-21,Grüne,0.0979012460479821,0.0135216905337549,0.111422936581737,0.0843795555142273
2014-02-21,FDP,0.04,0.00894981402268923,0.0489498140226892,0.0310501859773108
2014-02-21,Linke,0.0966579877254975,0.0134668142086665,0.110124801934164,0.0831911735168309
2014-02-21,AfD,0.0479300725311512,0.00968615770875953,0.0576162302399107,0.0382439148223917
2014-02-23,CDU/CSU,0.410874200426439,0.0224368054139242,0.433311005840363,0.388437395012515
2014-02-23,SPD,0.247153981644572,0.0196723546861963,0.266826336330769,0.227481626958376
2014-02-23,Grüne,0.0956938907944748,0.0133840558079169,0.109077946602392,0.0823098349865579
2014-02-23,FDP,0.04,0.00893525818114397,0.048935258181144,0.031064741818856
2014-02-23,Linke,0.0966682117363493,0.0134444637063132,0.110112675442662,0.0832237480300362
2014-02-23,AfD,0.0479364049318624,0.0096697969778437,0.0576062019097061,0.0382666079540187
2014-02-25,CDU/CSU,0.40897426368113,0.0224451779243705,0.4314194416055,0.386529085756759
2014-02-25,CDU/CSU,0.40897426368113,0.0224451779243705,0.4314194416055,0.386529085756759
2014-02-25,CDU/CSU,0.40897426368113,0.0224451779243705,0.4314194416055,0.386529085756759
2014-02-25,CDU/CSU,0.40897426368113,0.0224451779243705,0.4314194416055,0.386529085756759
2014-02-25,SPD,0.247180154232091,0.0196841856359751,0.266864339868067,0.227495968596116
2014-02-25,SPD,0.247180154232091,0.0196841856359751,0.266864339868067,0.227495968596116
2014-02-25,SPD,0.247180154232091,0.0196841856359751,0.266864339868067,0.227495968596116
2014-02-25,SPD,0.247180154232091,0.0196841856359751,0.266864339868067,0.227495968596116
2014-02-25,Grüne,0.0995066431292391,0.0136681677970826,0.113174810926322,0.0858384753321565
2014-02-25,Grüne,0.0995066431292391,0.0136681677970826,0.113174810926322,0.0858384753321565
2014-02-25,Grüne,0.0995066431292391,0.0136681677970826,0.113174810926322,0.0858384753321565
2014-02-25,Grüne,0.0995066431292391,0.0136681677970826,0.113174810926322,0.0858384753321565
2014-02-25,FDP,0.04,0.00894540276874477,0.0489454027687448,0.0310545972312552
2014-02-25,FDP,0.04,0.00894540276874477,0.0489454027687448,0.0310545972312552
2014-02-25,FDP,0.04,0.00894540276874477,0.0489454027687448,0.0310545972312552
2014-02-25,FDP,0.04,0.00894540276874477,0.0489454027687448,0.0310545972312552
